Subject,Stage,Event,Region,FrequencyBand,FreqRange_Hz,MeanPower_dB,StdPower_dB,N_Windows
110,early,eye_closed,Left_Frontal,theta,4-8Hz,14.6131348563667,1.66980807551705,24
110,middle,eye_closed,Left_Frontal,theta,4-8Hz,16.2842894549646,1.55806195506267,24
110,later,eye_closed,Left_Frontal,theta,4-8Hz,15.5714174283685,2.85877556481161,24
110,early,eye_closed,Right_Frontal,theta,4-8Hz,14.4711751270658,1.88273283763341,24
110,middle,eye_closed,Right_Frontal,theta,4-8Hz,16.2343226525946,2.10642414096598,24
110,later,eye_closed,Right_Frontal,theta,4-8Hz,14.9755333049503,2.60275588713404,24
110,early,eye_closed,Left_Temporal,theta,4-8Hz,14.7120816614541,1.62756667878293,24
110,middle,eye_closed,Left_Temporal,theta,4-8Hz,16.2173297559934,1.71288466732371,24
110,later,eye_closed,Left_Temporal,theta,4-8Hz,15.5666401779366,2.83456034372145,24
110,early,eye_closed,Right_Temporal,theta,4-8Hz,14.7608006048588,1.71303589587639,24
110,middle,eye_closed,Right_Temporal,theta,4-8Hz,16.3707118479473,2.04763828000397,24
110,later,eye_closed,Right_Temporal,theta,4-8Hz,15.2528955320822,2.61410194370361,24
110,early,eye_closed,Left_Parietal,theta,4-8Hz,14.8695469243399,1.52316042541034,24
110,middle,eye_closed,Left_Parietal,theta,4-8Hz,16.1614749435879,1.86960370950304,24
110,later,eye_closed,Left_Parietal,theta,4-8Hz,15.4847683236196,2.83404122129206,24
110,early,eye_closed,Right_Parietal,theta,4-8Hz,14.8130809132261,1.6639590645924,24
110,middle,eye_closed,Right_Parietal,theta,4-8Hz,16.3654574800261,2.05433368428837,24
110,later,eye_closed,Right_Parietal,theta,4-8Hz,15.3232286814973,2.62287912467527,24
110,early,eye_closed,Left_Occipital,theta,4-8Hz,14.8968986430547,1.54567467163789,24
110,middle,eye_closed,Left_Occipital,theta,4-8Hz,16.3534713792359,1.77145456232717,24
110,later,eye_closed,Left_Occipital,theta,4-8Hz,15.4456723801208,2.72910319066055,24
110,early,eye_closed,Right_Occipital,theta,4-8Hz,14.8419242861418,1.62687316394364,24
110,middle,eye_closed,Right_Occipital,theta,4-8Hz,16.3933172858269,1.82670142541855,24
110,later,eye_closed,Right_Occipital,theta,4-8Hz,15.422085450493,2.67588603672951,24
110,early,eye_open,Left_Frontal,alpha,9-13Hz,13.3389277470755,1.65018182268808,24
110,middle,eye_open,Left_Frontal,alpha,9-13Hz,15.1987625744359,2.18447588259786,24
110,later,eye_open,Left_Frontal,alpha,9-13Hz,13.4149826749924,2.3925335636945,24
110,early,eye_open,Right_Frontal,alpha,9-13Hz,13.8348556311142,1.51218499948516,24
110,middle,eye_open,Right_Frontal,alpha,9-13Hz,15.0995363025823,2.09803631896591,24
110,later,eye_open,Right_Frontal,alpha,9-13Hz,13.7936917185727,1.99688384920685,24
110,early,eye_open,Left_Temporal,alpha,9-13Hz,13.5079903996383,1.56361079203143,24
110,middle,eye_open,Left_Temporal,alpha,9-13Hz,15.1225145560087,2.18904370770983,24
110,later,eye_open,Left_Temporal,alpha,9-13Hz,13.334598103802,2.45974624626691,24
110,early,eye_open,Right_Temporal,alpha,9-13Hz,13.8388227704596,1.28059616665335,24
110,middle,eye_open,Right_Temporal,alpha,9-13Hz,14.9578997818537,2.37300594449535,24
110,later,eye_open,Right_Temporal,alpha,9-13Hz,13.8357961329599,2.10130370922168,24
110,early,eye_open,Left_Parietal,alpha,9-13Hz,13.6509678302027,1.34047129354637,24
110,middle,eye_open,Left_Parietal,alpha,9-13Hz,15.0775735820874,2.12985960390017,24
110,later,eye_open,Left_Parietal,alpha,9-13Hz,13.473801966135,2.33627230966477,24
110,early,eye_open,Right_Parietal,alpha,9-13Hz,13.8537212574363,1.21684747010827,24
110,middle,eye_open,Right_Parietal,alpha,9-13Hz,14.9896239073836,2.24813121747426,24
110,later,eye_open,Right_Parietal,alpha,9-13Hz,13.8060235826693,2.12990601007947,24
110,early,eye_open,Left_Occipital,alpha,9-13Hz,13.7977461509669,1.18407863933551,24
110,middle,eye_open,Left_Occipital,alpha,9-13Hz,15.0202028117602,2.11969087793638,24
110,later,eye_open,Left_Occipital,alpha,9-13Hz,13.5806333027712,2.31641022709777,24
110,early,eye_open,Right_Occipital,alpha,9-13Hz,13.8394486569796,1.15898548900756,24
110,middle,eye_open,Right_Occipital,alpha,9-13Hz,15.0049475446003,2.13626975241531,24
110,later,eye_open,Right_Occipital,alpha,9-13Hz,13.681925752455,2.22800858490613,24
110,early,eye_closed,Left_Frontal,alpha,9-13Hz,14.290549801098,1.9453264114678,24
110,middle,eye_closed,Left_Frontal,alpha,9-13Hz,15.5317768322037,1.82105321398588,24
110,later,eye_closed,Left_Frontal,alpha,9-13Hz,14.6860162682128,2.30867140493418,24
110,early,eye_closed,Right_Frontal,alpha,9-13Hz,14.7353652937335,1.85507614541685,24
110,middle,eye_closed,Right_Frontal,alpha,9-13Hz,15.0000879840231,2.04278040162592,24
110,later,eye_closed,Right_Frontal,alpha,9-13Hz,13.8048718303401,2.46930680494405,24
110,early,eye_closed,Left_Temporal,alpha,9-13Hz,14.2474439606694,2.10336380291092,24
110,middle,eye_closed,Left_Temporal,alpha,9-13Hz,15.4493968623321,1.96190717879193,24
110,later,eye_closed,Left_Temporal,alpha,9-13Hz,14.5752153361646,2.35607820675418,24
110,early,eye_closed,Right_Temporal,alpha,9-13Hz,14.5702720742596,2.02385842227233,24
110,middle,eye_closed,Right_Temporal,alpha,9-13Hz,15.2739475502734,1.82909799422618,24
110,later,eye_closed,Right_Temporal,alpha,9-13Hz,13.9527154022406,2.33552322229237,24
110,early,eye_closed,Left_Parietal,alpha,9-13Hz,14.1086036893945,2.40785957898509,24
110,middle,eye_closed,Left_Parietal,alpha,9-13Hz,15.4534476302896,1.92210118462724,24
110,later,eye_closed,Left_Parietal,alpha,9-13Hz,14.4385107265319,2.43402468995131,24
110,early,eye_closed,Right_Parietal,alpha,9-13Hz,14.4835689110096,2.09178608562393,24
110,middle,eye_closed,Right_Parietal,alpha,9-13Hz,15.3463599339708,1.8453914513787,24
110,later,eye_closed,Right_Parietal,alpha,9-13Hz,13.9815523202422,2.39550234407294,24
110,early,eye_closed,Left_Occipital,alpha,9-13Hz,14.2179292305932,2.28107087436277,24
110,middle,eye_closed,Left_Occipital,alpha,9-13Hz,15.4860727727351,1.85477887619406,24
110,later,eye_closed,Left_Occipital,alpha,9-13Hz,14.3059456218958,2.42609731719806,24
110,early,eye_closed,Right_Occipital,alpha,9-13Hz,14.2920233413922,2.24233276107809,24
110,middle,eye_closed,Right_Occipital,alpha,9-13Hz,15.4598564108197,1.84763534914826,24
110,later,eye_closed,Right_Occipital,alpha,9-13Hz,14.2087866719272,2.43037532799101,24
111,early,eye_open,Left_Frontal,theta,4-8Hz,16.6554608293312,2.36324395841198,24
111,middle,eye_open,Left_Frontal,theta,4-8Hz,16.2139618142852,2.00849243581957,24
111,later,eye_open,Left_Frontal,theta,4-8Hz,15.2618999269881,1.83514081393702,24
111,early,eye_open,Right_Frontal,theta,4-8Hz,16.8723447548377,2.59905437248522,24
111,middle,eye_open,Right_Frontal,theta,4-8Hz,16.7813619158016,1.96282422037531,24
111,later,eye_open,Right_Frontal,theta,4-8Hz,15.4891911924276,1.85948278432865,24
111,early,eye_open,Left_Temporal,theta,4-8Hz,16.701096523264,2.65170256140614,24
111,middle,eye_open,Left_Temporal,theta,4-8Hz,16.4899594897865,1.9343638432719,24
111,later,eye_open,Left_Temporal,theta,4-8Hz,15.2871546501258,1.94024951576234,24
111,early,eye_open,Right_Temporal,theta,4-8Hz,16.7523377301371,2.76491627475634,24
111,middle,eye_open,Right_Temporal,theta,4-8Hz,16.7744985919781,2.05872971287279,24
111,later,eye_open,Right_Temporal,theta,4-8Hz,15.416074609265,1.90067615848201,24
111,early,eye_open,Left_Parietal,theta,4-8Hz,16.7155002403839,2.71847924714926,24
111,middle,eye_open,Left_Parietal,theta,4-8Hz,16.6309141560809,1.90290403613667,24
111,later,eye_open,Left_Parietal,theta,4-8Hz,15.3103794335992,1.92435564988393,24
111,early,eye_open,Right_Parietal,theta,4-8Hz,16.7385280156956,2.78764730222719,24
111,middle,eye_open,Right_Parietal,theta,4-8Hz,16.7827517974244,2.03421482446566,24
111,later,eye_open,Right_Parietal,theta,4-8Hz,15.4027537315872,1.89547418992313,24
111,early,eye_open,Left_Occipital,theta,4-8Hz,16.6694633139895,2.85788808237683,24
111,middle,eye_open,Left_Occipital,theta,4-8Hz,16.7339991129194,1.93966723511028,24
111,later,eye_open,Left_Occipital,theta,4-8Hz,15.2942234271677,2.00719279653006,24
111,early,eye_open,Right_Occipital,theta,4-8Hz,16.6967369506059,2.84061139961097,24
111,middle,eye_open,Right_Occipital,theta,4-8Hz,16.7570754198362,1.99199558248859,24
111,later,eye_open,Right_Occipital,theta,4-8Hz,15.3389126593243,1.97203639445789,24
111,early,eye_closed,Left_Frontal,theta,4-8Hz,16.8558038907655,2.07238248199236,24
111,middle,eye_closed,Left_Frontal,theta,4-8Hz,17.1479449768318,1.91133022984187,24
111,later,eye_closed,Left_Frontal,theta,4-8Hz,15.9374873655981,1.95006737326926,24
111,early,eye_closed,Right_Frontal,theta,4-8Hz,17.0976999650922,1.99960182970862,24
111,middle,eye_closed,Right_Frontal,theta,4-8Hz,16.6477210445841,2.2219716730041,24
111,later,eye_closed,Right_Frontal,theta,4-8Hz,15.1561196253803,2.20015867160402,24
111,early,eye_closed,Left_Temporal,theta,4-8Hz,16.9937788509823,1.93010466486575,24
111,middle,eye_closed,Left_Temporal,theta,4-8Hz,17.2520922869383,1.76587151388213,24
111,later,eye_closed,Left_Temporal,theta,4-8Hz,15.940045578051,1.94648154967509,24
111,early,eye_closed,Right_Temporal,theta,4-8Hz,17.1917284312557,1.81686841355325,24
111,middle,eye_closed,Right_Temporal,theta,4-8Hz,16.9467188456253,2.0453970578194,24
111,later,eye_closed,Right_Temporal,theta,4-8Hz,15.4322761051538,2.05421115234199,24
111,early,eye_closed,Left_Parietal,theta,4-8Hz,17.1108876422598,1.78650645874314,24
111,middle,eye_closed,Left_Parietal,theta,4-8Hz,17.2876460533164,1.67683360877019,24
111,later,eye_closed,Left_Parietal,theta,4-8Hz,15.8380642841524,1.99966733115421,24
111,early,eye_closed,Right_Parietal,theta,4-8Hz,17.1849478203696,1.79004626187605,24
111,middle,eye_closed,Right_Parietal,theta,4-8Hz,17.0676551594704,1.8944851708014,24
111,later,eye_closed,Right_Parietal,theta,4-8Hz,15.4792641423955,2.06943159057964,24
111,early,eye_closed,Left_Occipital,theta,4-8Hz,17.2033228668814,1.73200693408469,24
111,middle,eye_closed,Left_Occipital,theta,4-8Hz,17.2672815169342,1.67600770838576,24
111,later,eye_closed,Left_Occipital,theta,4-8Hz,15.6167849139081,2.21462220475042,24
111,early,eye_closed,Right_Occipital,theta,4-8Hz,17.2096542442717,1.74168339212704,24
111,middle,eye_closed,Right_Occipital,theta,4-8Hz,17.2262361806983,1.71672754702289,24
111,later,eye_closed,Right_Occipital,theta,4-8Hz,15.5679173490863,2.1345949293209,24
111,early,eye_open,Left_Frontal,alpha,9-13Hz,17.7195724759381,2.66149864644931,24
111,middle,eye_open,Left_Frontal,alpha,9-13Hz,17.3204720570718,2.34847715713351,24
111,later,eye_open,Left_Frontal,alpha,9-13Hz,15.7387153070137,2.31583844459515,24
111,early,eye_open,Right_Frontal,alpha,9-13Hz,17.3920191387898,2.3225838126703,24
111,middle,eye_open,Right_Frontal,alpha,9-13Hz,17.2182811303174,2.17224723793291,24
111,later,eye_open,Right_Frontal,alpha,9-13Hz,16.6348622901865,2.20131407230275,24
111,early,eye_open,Left_Temporal,alpha,9-13Hz,17.754136633839,2.50864125352095,24
111,middle,eye_open,Left_Temporal,alpha,9-13Hz,17.2326168742538,2.2319757965457,24
111,later,eye_open,Left_Temporal,alpha,9-13Hz,15.8697332896804,2.3607392061377,24
111,early,eye_open,Right_Temporal,alpha,9-13Hz,17.5481341947124,2.41705715554034,24
111,middle,eye_open,Right_Temporal,alpha,9-13Hz,17.4179915073953,2.1000741650864,24
111,later,eye_open,Right_Temporal,alpha,9-13Hz,16.5493376710231,2.20789569239343,24
111,early,eye_open,Left_Parietal,alpha,9-13Hz,17.7405298031888,2.44167697276973,24
111,middle,eye_open,Left_Parietal,alpha,9-13Hz,17.2305571974994,2.16404261232429,24
111,later,eye_open,Left_Parietal,alpha,9-13Hz,16.1131525218791,2.25322714979245,24
111,early,eye_open,Right_Parietal,alpha,9-13Hz,17.5859940764462,2.42798807907689,24
111,middle,eye_open,Right_Parietal,alpha,9-13Hz,17.4173082877157,2.09604383995425,24
111,later,eye_open,Right_Parietal,alpha,9-13Hz,16.4807512838679,2.25112398391519,24
111,early,eye_open,Left_Occipital,alpha,9-13Hz,17.7160829734039,2.37781580625478,24
111,middle,eye_open,Left_Occipital,alpha,9-13Hz,17.3149452040169,2.12282005379018,24
111,later,eye_open,Left_Occipital,alpha,9-13Hz,16.2638541687777,2.26401667042638,24
111,early,eye_open,Right_Occipital,alpha,9-13Hz,17.6783038491789,2.38724199873337,24
111,middle,eye_open,Right_Occipital,alpha,9-13Hz,17.35696441263,2.1226045515784,24
111,later,eye_open,Right_Occipital,alpha,9-13Hz,16.2960151524871,2.34848034326379,24
111,early,eye_closed,Left_Frontal,alpha,9-13Hz,18.1949725700982,2.25396181589328,24
111,middle,eye_closed,Left_Frontal,alpha,9-13Hz,17.6561634435987,3.07579595878235,24
111,later,eye_closed,Left_Frontal,alpha,9-13Hz,15.6385750075994,2.01433988472396,24
111,early,eye_closed,Right_Frontal,alpha,9-13Hz,17.8302556413305,2.34118078882195,24
111,middle,eye_closed,Right_Frontal,alpha,9-13Hz,17.5445750841202,2.47052414312739,24
111,later,eye_closed,Right_Frontal,alpha,9-13Hz,15.5302226901582,2.22563731420383,24
111,early,eye_closed,Left_Temporal,alpha,9-13Hz,18.3727269206395,1.91553554563099,24
111,middle,eye_closed,Left_Temporal,alpha,9-13Hz,17.8019253200147,2.91961115887484,24
111,later,eye_closed,Left_Temporal,alpha,9-13Hz,15.6774416616391,2.04274610129522,24
111,early,eye_closed,Right_Temporal,alpha,9-13Hz,18.0871596049892,1.97322687464424,24
111,middle,eye_closed,Right_Temporal,alpha,9-13Hz,17.7379426182115,2.37045125059177,24
111,later,eye_closed,Right_Temporal,alpha,9-13Hz,15.6527593317547,2.14299337029096,24
111,early,eye_closed,Left_Parietal,alpha,9-13Hz,18.3763346574604,1.81272392729162,24
111,middle,eye_closed,Left_Parietal,alpha,9-13Hz,17.8473524386026,2.68217947508571,24
111,later,eye_closed,Left_Parietal,alpha,9-13Hz,15.6017944690648,2.16730267838654,24
111,early,eye_closed,Right_Parietal,alpha,9-13Hz,18.1496167424605,1.89460702627256,24
111,middle,eye_closed,Right_Parietal,alpha,9-13Hz,17.7612953499674,2.37220519245711,24
111,later,eye_closed,Right_Parietal,alpha,9-13Hz,15.6436914245769,2.14385007547198,24
111,early,eye_closed,Left_Occipital,alpha,9-13Hz,18.3073344673438,1.79897595965446,24
111,middle,eye_closed,Left_Occipital,alpha,9-13Hz,17.8225681893617,2.49889291657704,24
111,later,eye_closed,Left_Occipital,alpha,9-13Hz,15.6059064027902,2.17216353261248,24
111,early,eye_closed,Right_Occipital,alpha,9-13Hz,18.2547734731034,1.81917766712786,24
111,middle,eye_closed,Right_Occipital,alpha,9-13Hz,17.7976420846408,2.4344798438386,24
111,later,eye_closed,Right_Occipital,alpha,9-13Hz,15.6102248928797,2.16924701515411,24
112,early,eye_open,Left_Frontal,theta,4-8Hz,14.6817041066202,2.07611556898055,24
112,middle,eye_open,Left_Frontal,theta,4-8Hz,14.9705702069534,2.27755092699591,24
112,later,eye_open,Left_Frontal,theta,4-8Hz,14.3912301195521,1.92074793332197,24
112,early,eye_open,Right_Frontal,theta,4-8Hz,15.391548724748,1.84148317861101,24
112,middle,eye_open,Right_Frontal,theta,4-8Hz,15.2118963189167,2.23656518527493,24
112,later,eye_open,Right_Frontal,theta,4-8Hz,14.7475869045907,1.49002248700712,24
112,early,eye_open,Left_Temporal,theta,4-8Hz,14.8903730293468,2.14277202589435,24
112,middle,eye_open,Left_Temporal,theta,4-8Hz,15.0199745324968,2.30213480481797,24
112,later,eye_open,Left_Temporal,theta,4-8Hz,14.4259570190323,1.81981017839685,24
112,early,eye_open,Right_Temporal,theta,4-8Hz,15.1786861385437,1.97122840362282,24
112,middle,eye_open,Right_Temporal,theta,4-8Hz,15.0308416717335,2.35372983899771,24
112,later,eye_open,Right_Temporal,theta,4-8Hz,14.6492709646989,1.35591035878469,24
112,early,eye_open,Left_Parietal,theta,4-8Hz,14.9388503673971,2.22753219903285,24
112,middle,eye_open,Left_Parietal,theta,4-8Hz,15.109425746965,2.1769972124747,24
112,later,eye_open,Left_Parietal,theta,4-8Hz,14.4902298010626,1.65717160458222,24
112,early,eye_open,Right_Parietal,theta,4-8Hz,15.1251096526168,2.0087906959169,24
112,middle,eye_open,Right_Parietal,theta,4-8Hz,15.0774435814354,2.28206305281736,24
112,later,eye_open,Right_Parietal,theta,4-8Hz,14.6416725577141,1.34243697038558,24
112,early,eye_open,Left_Occipital,theta,4-8Hz,14.9951131074977,2.15435530055525,24
112,middle,eye_open,Left_Occipital,theta,4-8Hz,15.1329959715346,2.17232288014216,24
112,later,eye_open,Left_Occipital,theta,4-8Hz,14.5943747213537,1.4393636905573,24
112,early,eye_open,Right_Occipital,theta,4-8Hz,15.0330241286132,2.07573716787367,24
112,middle,eye_open,Right_Occipital,theta,4-8Hz,15.1140113297836,2.20379118206439,24
112,later,eye_open,Right_Occipital,theta,4-8Hz,14.6180251691256,1.38216600975783,24
112,early,eye_closed,Left_Frontal,theta,4-8Hz,15.8962484278577,1.90196025393361,24
112,middle,eye_closed,Left_Frontal,theta,4-8Hz,15.6124240304292,2.05240849642184,24
112,later,eye_closed,Left_Frontal,theta,4-8Hz,15.1009058258368,1.99980493209138,24
112,early,eye_closed,Right_Frontal,theta,4-8Hz,15.633079685416,2.63396737042793,24
112,middle,eye_closed,Right_Frontal,theta,4-8Hz,15.6136714156296,2.48776206343558,24
112,later,eye_closed,Right_Frontal,theta,4-8Hz,15.2348769605907,1.55876302633861,24
112,early,eye_closed,Left_Temporal,theta,4-8Hz,15.9193557623756,2.09416622297794,24
112,middle,eye_closed,Left_Temporal,theta,4-8Hz,15.8470108437324,2.08396192295191,24
112,later,eye_closed,Left_Temporal,theta,4-8Hz,15.0569311349121,2.06195440585182,24
112,early,eye_closed,Right_Temporal,theta,4-8Hz,15.7334398198116,2.7760999308167,24
112,middle,eye_closed,Right_Temporal,theta,4-8Hz,15.7875615931292,2.48210782544031,24
112,later,eye_closed,Right_Temporal,theta,4-8Hz,15.0939147666517,1.54257057371601,24
112,early,eye_closed,Left_Parietal,theta,4-8Hz,15.8931568592773,2.28284146992338,24
112,middle,eye_closed,Left_Parietal,theta,4-8Hz,15.8933976512626,2.1698611229454,24
112,later,eye_closed,Left_Parietal,theta,4-8Hz,15.0927503007922,1.85990349633784,24
112,early,eye_closed,Right_Parietal,theta,4-8Hz,15.7912607364247,2.67904123055909,24
112,middle,eye_closed,Right_Parietal,theta,4-8Hz,15.8154902905675,2.46322875787687,24
112,later,eye_closed,Right_Parietal,theta,4-8Hz,15.0531379276217,1.53823671962904,24
112,early,eye_closed,Left_Occipital,theta,4-8Hz,15.8600330101147,2.46821091312279,24
112,middle,eye_closed,Left_Occipital,theta,4-8Hz,15.914680183949,2.24432050208617,24
112,later,eye_closed,Left_Occipital,theta,4-8Hz,15.0353475046142,1.70407201961675,24
112,early,eye_closed,Right_Occipital,theta,4-8Hz,15.8465469726055,2.53494779212098,24
112,middle,eye_closed,Right_Occipital,theta,4-8Hz,15.8914197160189,2.31393185633788,24
112,later,eye_closed,Right_Occipital,theta,4-8Hz,14.9765685605291,1.67902293507904,24
112,early,eye_open,Left_Frontal,alpha,9-13Hz,14.5066543051981,2.17352757472332,24
112,middle,eye_open,Left_Frontal,alpha,9-13Hz,14.4519781920651,1.70655864726868,24
112,later,eye_open,Left_Frontal,alpha,9-13Hz,14.4396432944546,1.9206672928709,24
112,early,eye_open,Right_Frontal,alpha,9-13Hz,15.5722560295996,1.55522313934625,24
112,middle,eye_open,Right_Frontal,alpha,9-13Hz,14.700546481552,2.09507863780218,24
112,later,eye_open,Right_Frontal,alpha,9-13Hz,14.4889880495035,1.95344057074601,24
112,early,eye_open,Left_Temporal,alpha,9-13Hz,14.5476912312253,2.09066331430174,24
112,middle,eye_open,Left_Temporal,alpha,9-13Hz,14.5685598031705,1.67010140793947,24
112,later,eye_open,Left_Temporal,alpha,9-13Hz,14.4283375044653,2.11707704428644,24
112,early,eye_open,Right_Temporal,alpha,9-13Hz,15.2388715092471,1.70708238795129,24
112,middle,eye_open,Right_Temporal,alpha,9-13Hz,14.6540469512439,2.00922101403415,24
112,later,eye_open,Right_Temporal,alpha,9-13Hz,14.5429271168341,1.95170286424803,24
112,early,eye_open,Left_Parietal,alpha,9-13Hz,14.6955607003275,1.94186790678466,24
112,middle,eye_open,Left_Parietal,alpha,9-13Hz,14.6079723670547,1.68449711570058,24
112,later,eye_open,Left_Parietal,alpha,9-13Hz,14.4522261640067,2.25078866491734,24
112,early,eye_open,Right_Parietal,alpha,9-13Hz,15.1878640222087,1.69053409193115,24
112,middle,eye_open,Right_Parietal,alpha,9-13Hz,14.6681978449852,1.96154989113467,24
112,later,eye_open,Right_Parietal,alpha,9-13Hz,14.5157496406446,1.98405236459903,24
112,early,eye_open,Left_Occipital,alpha,9-13Hz,14.8601170313739,1.86253803533976,24
112,middle,eye_open,Left_Occipital,alpha,9-13Hz,14.5578608206375,1.81316318947272,24
112,later,eye_open,Left_Occipital,alpha,9-13Hz,14.482224517963,2.22817128565508,24
112,early,eye_open,Right_Occipital,alpha,9-13Hz,14.9960464355321,1.77554536372363,24
112,middle,eye_open,Right_Occipital,alpha,9-13Hz,14.6229648458768,1.84614562826887,24
112,later,eye_open,Right_Occipital,alpha,9-13Hz,14.5147072893524,2.08601671409646,24
112,early,eye_closed,Left_Frontal,alpha,9-13Hz,17.4050899039387,2.25436130682537,24
112,middle,eye_closed,Left_Frontal,alpha,9-13Hz,17.2881875872567,2.50358797186758,24
112,later,eye_closed,Left_Frontal,alpha,9-13Hz,15.5050470231575,2.01092899602873,24
112,early,eye_closed,Right_Frontal,alpha,9-13Hz,16.8584567009727,3.10429196363259,24
112,middle,eye_closed,Right_Frontal,alpha,9-13Hz,16.4098353248251,3.66401360206253,24
112,later,eye_closed,Right_Frontal,alpha,9-13Hz,15.7335145489493,1.99269562683652,24
112,early,eye_closed,Left_Temporal,alpha,9-13Hz,17.221856991045,2.50861705867705,24
112,middle,eye_closed,Left_Temporal,alpha,9-13Hz,17.1199834339133,2.94509745090231,24
112,later,eye_closed,Left_Temporal,alpha,9-13Hz,15.6209309032377,1.90291766539664,24
112,early,eye_closed,Right_Temporal,alpha,9-13Hz,16.9757540251174,2.97311532234086,24
112,middle,eye_closed,Right_Temporal,alpha,9-13Hz,16.6753392183826,3.43945938659973,24
112,later,eye_closed,Right_Temporal,alpha,9-13Hz,15.6574995794988,1.89364722529211,24
112,early,eye_closed,Left_Parietal,alpha,9-13Hz,17.1919243929613,2.64952772332191,24
112,middle,eye_closed,Left_Parietal,alpha,9-13Hz,17.0350896913196,3.05990427755744,24
112,later,eye_closed,Left_Parietal,alpha,9-13Hz,15.6235981526757,1.86693829077277,24
112,early,eye_closed,Right_Parietal,alpha,9-13Hz,16.9984121433887,2.9681124984487,24
112,middle,eye_closed,Right_Parietal,alpha,9-13Hz,16.7828276821434,3.3229814081796,24
112,later,eye_closed,Right_Parietal,alpha,9-13Hz,15.636775136759,1.87036714406716,24
112,early,eye_closed,Left_Occipital,alpha,9-13Hz,17.1158998296619,2.81878192388477,24
112,middle,eye_closed,Left_Occipital,alpha,9-13Hz,16.9924496741917,3.09212887756014,24
112,later,eye_closed,Left_Occipital,alpha,9-13Hz,15.5893998544507,1.91543892807623,24
112,early,eye_closed,Right_Occipital,alpha,9-13Hz,17.0705836541241,2.89452945782861,24
112,middle,eye_closed,Right_Occipital,alpha,9-13Hz,16.9375168391784,3.15929825231301,24
112,later,eye_closed,Right_Occipital,alpha,9-13Hz,15.5243785991571,2.09682383200686,24
113,early,eye_open,Left_Frontal,theta,4-8Hz,15.8866641897326,1.82168613651459,24
113,middle,eye_open,Left_Frontal,theta,4-8Hz,15.6367413462706,2.18754599852028,24
113,later,eye_open,Left_Frontal,theta,4-8Hz,15.602257668175,2.55699706244112,24
113,early,eye_open,Right_Frontal,theta,4-8Hz,16.25137612118,1.7247428622255,24
113,middle,eye_open,Right_Frontal,theta,4-8Hz,15.9310873139266,1.36369656261191,24
113,later,eye_open,Right_Frontal,theta,4-8Hz,15.6055887820213,2.58501692424782,24
113,early,eye_open,Left_Temporal,theta,4-8Hz,15.9345794852492,1.85932373556311,24
113,middle,eye_open,Left_Temporal,theta,4-8Hz,15.6091374265878,2.12231578752291,24
113,later,eye_open,Left_Temporal,theta,4-8Hz,15.4042390025116,2.59706437446891,24
113,early,eye_open,Right_Temporal,theta,4-8Hz,16.3138394021953,1.69023445545597,24
113,middle,eye_open,Right_Temporal,theta,4-8Hz,15.7855233160359,1.78096775110618,24
113,later,eye_open,Right_Temporal,theta,4-8Hz,15.7151620922815,2.24915385174377,24
113,early,eye_open,Left_Parietal,theta,4-8Hz,16.0329313351965,1.85878534478906,24
113,middle,eye_open,Left_Parietal,theta,4-8Hz,15.553576129404,2.07586490992649,24
113,later,eye_open,Left_Parietal,theta,4-8Hz,15.4686752526165,2.37818253327778,24
113,early,eye_open,Right_Parietal,theta,4-8Hz,16.2892267019419,1.69884205309043,24
113,middle,eye_open,Right_Parietal,theta,4-8Hz,15.7407888103297,1.83055685436323,24
113,later,eye_open,Right_Parietal,theta,4-8Hz,15.7063240791035,2.22337857599058,24
113,early,eye_open,Left_Occipital,theta,4-8Hz,16.1031109099426,1.87090552901282,24
113,middle,eye_open,Left_Occipital,theta,4-8Hz,15.5603372732803,2.06073982755089,24
113,later,eye_open,Left_Occipital,theta,4-8Hz,15.5584871968855,2.27870223877214,24
113,early,eye_open,Right_Occipital,theta,4-8Hz,16.1824711605948,1.78325412841844,24
113,middle,eye_open,Right_Occipital,theta,4-8Hz,15.631586334547,1.96880812664608,24
113,later,eye_open,Right_Occipital,theta,4-8Hz,15.6171037713983,2.25342919432947,24
113,early,eye_closed,Left_Frontal,theta,4-8Hz,16.7024902381989,1.90422368237414,24
113,middle,eye_closed,Left_Frontal,theta,4-8Hz,16.4583801318438,1.96434741176433,24
113,later,eye_closed,Left_Frontal,theta,4-8Hz,17.0457732366893,2.68895803292808,24
113,early,eye_closed,Right_Frontal,theta,4-8Hz,15.9578181817675,1.90737164048033,24
113,middle,eye_closed,Right_Frontal,theta,4-8Hz,15.8958063306743,1.77822857460423,24
113,later,eye_closed,Right_Frontal,theta,4-8Hz,16.7829119805324,2.38691640430646,24
113,early,eye_closed,Left_Temporal,theta,4-8Hz,16.6281561731568,2.00040820719502,24
113,middle,eye_closed,Left_Temporal,theta,4-8Hz,16.4161909534511,2.05633321470579,24
113,later,eye_closed,Left_Temporal,theta,4-8Hz,17.1268345295138,2.65129691116651,24
113,early,eye_closed,Right_Temporal,theta,4-8Hz,16.1531733860321,1.9163594805973,24
113,middle,eye_closed,Right_Temporal,theta,4-8Hz,16.125936931453,1.83534928102026,24
113,later,eye_closed,Right_Temporal,theta,4-8Hz,16.8211184668637,2.54330949568694,24
113,early,eye_closed,Left_Parietal,theta,4-8Hz,16.5492083816978,1.99888184222957,24
